"dist","yield (kg/acre)","acres","planting fam lab child (pers-hrs/acre)","seed (kg/acre)","Total CAN fert (kg/acre)","Total NPK fert (kg/acre)","Total UREA fert (kg/acre)","dap (kg/acre)","Total P&D chem (kg/acre)","adopter","tenure: owned with title deed","landprep: oxen","landprep: tractor","aehh07","Rain anomaly","Cstar","dap (KES/acre)","Total CAN fert (KES/acre)","Total NPK fert (KES/acre)","Total UREA fert (KES/acre)","Total P&D chem (KES/acre)","Rstar","dap (KES/kg)","Total CAN fert (KES/kg)","Total NPK fert (KES/kg)","Total UREA fert (KES/kg)","Total P&D chem (KES/kg)","harvesting (KES/hour)","P"
"Kisii","6.66011526061249","0.78845736036427","3.3704257229954","2.30258509299405","3.12356564506388","0","0","3.81671282562382","-0.78845736036427","1","0","0","0","1.5810384379124","0.30235245008898","8.33414409730391","1636.36363636364","727.272727272727","0","0","227.272727272727","9.25038242605832","72","64","0","0","500",NA,"13.3333333333333"
"Kisii","6.51156329227455","0","0","2.30258509299405","0","0","0","3.40119738166216","0","1","0","0","0","1.38128181929635","0.30235245008898","6.36302810354046","1200","0","0","0","0","9.10183045772038","80","0","0","0","0",NA,"13.3333333333333"
"Kisii","7.04187087592608","-1.6094379124341","4.38202663467388","2.30258509299405","0","0","0","3.80666248977032","0","1","1","0","0","1.83418018511201","0.30235245008898","7.09007683577609","1800","0","0","0","0","9.63213804137191","40","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.30519806461655","0","2.63905732961526","2.30258509299405","0","0","0","3.91202300542815","0","1","0","0","0","0.867100487683383","0.30235245008898","7.09007683577609","1800","0","0","0","0","8.89546523006238","36","0","0","0","0",NA,"13.3333333333333"
"Kisii","7.25009124268496","-0.798507696217772","3.79423996977176","2.18480205733766","0","0","0","3.79423996977176","0","1","0","0","0","1.51292701205326","0.323766670306589","7.01311579463996","1777.77777777778","0","0","0","0","9.84035840813079","80","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.3186437368176","-0.693147180559945","0","2.07944154167984","0","0","0","2.99573227355399","0","1","1","0","0","1.02783210660706","0.30235245008898","6.17378610390194","800","0","0","0","0","8.90891090226343","40","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.86287819870382","0","0","2.30258509299405","3.2188758248682","0","0","4.0943445622221","0.405465108108164","1","0","0","0","1.41908418394288","0.323766670306589","8.0519780789023","2200","800","0","0","840","9.45314536414965","76","32","0","0","560",NA,"13.3333333333333"
"Kisii","7.51187450517182","-1.38629436111989","0","2.484906649788","0","0","0","5.29831736654804","0","1","0","0","0","1.55180879959746","0.30235245008898","7.3132203870903","7200","0","0","0","0","10.1021416706176","36","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.66187300855529","-0.356674943938732","4.34565899050301","2.30258509299405","0","0","0","3.35240721749272","0","1","0","0","0","2.07693841146172","0.323766670306589","5.83731386728072","1142.85714285714","0","0","0","0","9.25214017400111","80","0","0","0","0",NA,"13.3333333333333"
"Kisii","7.15553290458802","0.182321556793955","0","2.30258509299405","3.72970144863419","0","0","3.72970144863419","0.22314355131421","1","1","0","0","1.90657514365664","0.30235245008898","8.61703852638595","1500","1316.66666666667","0","0","675","9.74580007003385","36","31.6","0","0","540","6.25","13.3333333333333"
"Kisii","7.23493446869176","-1.6094379124341","0","2.30258509299405","0","0","0","4.8283137373023","0","1","0","0","0","1.8961194845523","0.323766670306589","6.39692965521615","4725","0","0","0","0","9.82520163413758","37.8","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.7751336764547","-0.356674943938732","3.53472877428668","2.30258509299405","0","0","0","3.91202300542815","0.356674943938732","1","0","0","0","1.68268837417369","0.30235245008898","7.49156579550462","1921.42857142857","0","0","0","771.428571428571","9.36540084190053","77.8","0","0","0","540",NA,"13.3333333333333"
"Kisii","7.22148879649071","-0.916290731874155","4.72295322164447","2.30258509299405","0","0","0","4.13516655674236","0.916290731874155","1","0","0","0","1.830178579132","0.323766670306589","7.61332497954064","2362.5","0","0","0","1400","9.81175596193654","37.8","0","0","0","560",NA,"13.3333333333333"
"Kisii","7.37370382246981","-0.916290731874155","3.68887945411394","2.30258509299405","0","0","0","4.13516655674236","-1.38629436111989","1","1","0","0","1.97685495290473","0.30235245008898","6.63331843328038","2362.5","0","0","0","135","9.96397098791564","37.8","0","0","0","540",NA,"13.3333333333333"
"Kisii","6.22753593734873","-0.162518929497775","0","1.77195684193188","0","0","0","2.80157625911303","0","1","0","0","0","1.34373474670109","0.30235245008898","6.07602193513604","658.823529411765","0","0","0","0","8.81780310279455","80","0","0","0","0",NA,"13.3333333333333"
"Kisii","7.12830547044375","-0.916290731874155","4.90527477843843","2.30258509299405","4.13516655674236","0","0","4.13516655674236","1.6094379124341","1","0","0","0","1.52895066152141","0.323766670306589","8.86785006302941","2250","1975","0","0","2500","9.71857263588957","36","31.6","0","0","500",NA,"13.3333333333333"
"Kisii","7.05169976665509","-0.287682072451781","0","2.26868354131836","2.23359222150709","0","0","3.84303013394119","-2.01490302054226","1","0","1","0","1.76001077091347","0.323766670306589","7.70526247486633","1866.66666666667","326.666666666667","0","0","160","9.64196693210091","80","70","0","0","1200",NA,"13.3333333333333"
"Kisii","6.70663527624738","0.048790164169432","4.80324009975018","2.25379492882461","3.35240721749272","0","0","3.50655789731998","-0.0487901641694321","1","0","0","0","1.6752256529721","0.30235245008898","7.58651372208998","1280.95238095238","1000","0","0","514.285714285714","9.29690244169321","77.8","70","0","0","540",NA,"13.3333333333333"
"Kisii","7.50917086894249","-1.20397280432594","0","2.30258509299405","4.42284862919414","0","0","4.42284862919414","-1.09861228866811","1","0","0","0","1.36609165380237","0.30235245008898","8.15574496872485","3150","2666.66666666667","0","0","400","10.0994380343883","37.8","32","0","0","1200","6.25","13.3333333333333"
"Kisii","6.7574340993553","-0.0512932943875506","0","2.24851787172377","0","0","0","3.9633162998157","0","1","1","0","0","1.90210752639692","0.323766670306589","5.5727542122498","1894.73684210526","0","0","0","0","9.34770126480113","36","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.45741309059566","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","0","1.93441576962958","0.30235245008898","7.74932246466036","1800","0","0","0","0","9.04768025604148","36","0","0","0","0",NA,"13.3333333333333"
"Kisii","7.36189625901434","-0.287682072451781","0","2.07944154167984","3.97656152656572","0","0","3.97656152656572","0","1","0","1","0","1.50407739677627","0.323766670306589","8.48329163974056","2133.33333333333","1866.66666666667","0","0","0","9.95216342446016","80","70","0","0","0",NA,"13.3333333333333"
"Kisii","7.1505602711556","0","0","2.30258509299405","3.2188758248682","0","0","3.91202300542815","-0.356674943938732","1","0","1","0","2.48045229943862","0.30235245008898","7.71646080017636","1800","875","0","0","1130","9.74082743660143","36","35","0","0","1614.28571428571",NA,"13.3333333333333"
"Kisii","7.12830547044375","-0.916290731874155","2.70805020110221","2.30258509299405","0","0","0","4.13516655674236","0.916290731874155","1","1","0","0","1.04848790148554","0.323766670306589","7.89170465933011","2362.5","0","0","0","1250","9.71857263588957","37.8","0","0","0","500",NA,"13.3333333333333"
"Kisii","6.49969681102137","0.405465108108164","0","2.23359222150709","3.50655789731998","0","0","3.50655789731998","-0.405465108108164","1","1","0","0","1.10083204540642","0.30235245008898","8.62574859797058","1200","1053.33333333333","0","0","360","9.0899639764672","36","31.6","0","0","540",NA,"13.3333333333333"
"Kisii","6.71915807142051","0","0","2.37490575457367","0","0","0","3.2188758248682","0","0","0","0","0","2.0515563381903","0.323766670306589","5.84788281862996","1000","0","0","0","300","9.30942523686634","40","0","0","0","300",NA,"13.3333333333333"
"Kisii","6.46897120808112","0","0","2.07944154167984","2.30258509299405","0","0","3.40119738166216","0","1","0","0","0","1.71259600453673","0.323766670306589","6.68461172766793","1200","350","0","0","0","9.05923837352694","40","35","0","0","0",NA,"13.3333333333333"
"Kisii","7.16722304495275","-0.693147180559945","0","2.07944154167984","3.91202300542815","0","0","3.91202300542815","0.693147180559945","1","0","0","0","1.62924053973028","0.30235245008898","8.09864284375942","2000","1750","0","0","340","9.75749021039857","40","35","0","0","170","12.5","13.3333333333333"
"Kisii","6.50592202922337","-0.430782916092454","0","2.06491344111693","0","0","0","3.5662771320216","0.430782916092454","1","0","0","0","1.57691472072854","0.323766670306589","7.02382745023489","1415.38461538462","0","0","0","738.461538461538","9.0961891946692","80","0","0","0","480",NA,"13.3333333333333"
"Kisii","7.13552809868001","-0.287682072451781","0","2.07944154167984","0","0","0","3.50655789731998","0","1","0","0","0","1.79120375929433","0.30235245008898","6.68461172766793","1333.33333333333","0","0","0","0","9.72579526412584","80","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.34872369536614","-1.6094379124341","4.78749174278205","2.30258509299405","0","0","0","3.2188758248682","0","1","1","0","0","0.662687973075237","0.323766670306589","7.34601020991329","1000","0","0","0","0","8.93899086081196","40","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.1840251719444","-0.287682072451781","0","2.07944154167984","0","0","0","3.68887945411394","0","1","0","0","0","0.890288929335154","0.30235245008898","7.27239839257005","1600","0","0","0","0","8.77429233739023","80","0","0","0","0","6.25","13.3333333333333"
"Kisii","6.59962557126125","-0.693147180559945","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","0","1.41948732847565","0.30235245008898","6.95654544315157","1800","0","0","0","0","9.18989273670708","36","0","0","0","0",NA,"13.3333333333333"
"Kisii","7.39928798552769","-0.693147180559945","0","2.30258509299405","0","0","0","4.60517018598809","0","1","0","0","0","0.667829372575655","0.30235245008898","6.21460809842219","3600","0","0","0","0","9.98955515097352","36","0","0","0","0",NA,"13.3333333333333"
"Kisii","7.09593464526025","0","0","2.30258509299405","0","0","0","3.91202300542815","0","0","0","0","0","1.3297240096315","0.323766670306589","6.68959926917897","1800","0","0","0","0","9.68620181070608","36","0","0","0","0",NA,"13.3333333333333"
"Kisii","6.32913504511902","0.741937344729377","3.82241084673846","2.25379492882461","3.57555076880693","0","0","3.86323284125871","-0.0487901641694321","1","0","0","0","2.0446775492435","0.30235245008898","8.75583506844338","1714.28571428571","1133.33333333333","0","0","95.2380952380952","8.91940221056484","72","63.6","0","0","100","6.25","13.3333333333333"
"Kisii","7.70493809793749","-1.38629436111989","0","2.484906649788","3.68887945411394","0","0","3.68887945411394","0","1","0","0","0","2.02320182335696","0.30235245008898","7.75790620835175","1600","1400","0","0","0","10.2952052633833","40","35","0","0","0",NA,"13.3333333333333"
"Kisumu","5.78985007309359","0.22314355131421","3.46573590279973","2.19722457733622","0","0","0","0","0","0","0","1","0","1.92351845874041","0.421155529965468","4.38202663467388","0","0","0","0","0","8.46015994621296","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","5.43243296349198","0","0","2.19722457733622","0","0","0","0","0","0","1","1","0","1.73988120845939","0.366612098649219","7.43838353004431","0","0","0","0","0","8.10274283661134","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.13632218002365","-0.510825623765991","0","1.89711998488588","0","0","0","0","0","1","0","0","0","1.83098018238134","0.366612098649219","7.38812169526342","0","0","0","0","0","8.80663205314301","0","0","0","0","0","6.25","14.4444444444444"
"Kisumu","5.14268642500713","-0.510825623765991","0","2.01490302054226","0","0","0","0","0","0","1","0","1","0.815364813284194","0.365098222124126","7.3132203870903","0","0","0","0","0","7.81299629812649","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","5.44850305331192","0","1.79175946922805","2.19722457733622","0","0","0","0","0","0","0","1","0","1.43508452528932","0.366612098649219","8.00636756765025","0","0","0","0","0","8.11881292643128","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","5.04402610930766","0.78845736036427","0","2.41021575718641","0","0","0","0","0","1","0","0","0","1.70110510095992","0.365098222124126","7.97246601597457","0","0","0","0","0","7.71433598242703","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.61083062516342","0.0953101798043249","0","2.45022109180011","0","0","0","1.53393035992596","0","0","1","1","0","1.18784342239605","0.421155529965468","7.32454990444218","190.909090909091","0","0","0","0","9.28114049828279","41.1764705882353","0","0","0","0",NA,"14.4444444444444"
"Kisumu","5.93521160555718","0","0","1.90954250488444","0","0","0","0","0","0","0","0","0","2.6342840508626","0.365098222124126","7.37775890822787","0","0","0","0","0","8.60552147867655","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.36634672873835","0.22314355131421","0","1.85629799036563","0","0","0","0","0","1","1","0","1","1.50407739677627","0.365098222124126","7.43838353004431","0","0","0","0","0","9.03665660185772","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","5.62549655625766","0","0","1.38629436111989","0","0","0","0","0","1","0","1","0","0.963174317773005","0.366612098649219","5.48063892334199","0","0","0","0","0","8.29580642937702","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.72985991214106","0","0","2.30258509299405","0","0","0","0","-0.693147180559945","0","0","0","1","1.48839958405704","0.421155529965468","8.21878715560148","0","0","0","0","250","9.40016978526043","0","0","0","0","500",NA,"14.4444444444444"
"Kisumu","6.54939319834262","0.22314355131421","0","2.19722457733622","0","0","3.68887945411394","0","0","0","1","1","0","0.965080896043587","0.299242728804673","7.91571319938212","0","0","0","1240","0","9.21970307146198","0","0","0","31","0",NA,"14.4444444444444"
"Kisumu","6.58949028005256","0","0","2.07944154167984","0","0","0","0","0","1","1","1","0","0.993251773010283","0.365098222124126","7.46164039220858","0","0","0","0","0","9.25980015317193","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.46897120808112","-0.693147180559945","3.73766961828337","2.07944154167984","0","0","0","0","0","1","0","1","0","1.97685495290473","0.421155529965468","7.49554194388426","0","0","0","0","0","9.13928108120048","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.46205238067314","0.916290731874155","0","2.27212588550934","0","0","0","2.07944154167984","0","1","0","1","1","1.88251383249652","0.365098222124126","8.64822145382264","360","0","0","0","0","9.1323622537925","45","0","0","0","0","6.25","14.4444444444444"
"Kisumu","5.72011503594376","0.405465108108164","0","1.67397643357167","0","0","0","0","0","1","0","0","1","1.71559810826249","0.299242728804673","8.24275634571448","0","0","0","0","0","8.39042490906312","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.9983452451765","0","0","1.79175946922805","0","0","0","3.23867845216438","0","1","0","1","0","1.83098018238134","0.365098222124126","7.52294091807237","1050","0","0","0","0","9.66865511829586","41.1764705882353","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.72665597493288","0.693147180559945","0","2.30258509299405","0","0","0","0","0","1","1","1","0","1.28370777234479","0.299242728804673","8.55159461813357","0","0","0","0","0","9.39696584805225","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.63195434544071","0.22314355131421","0","2.07944154167984","0","0","0","0","2.07944154167984","1","1","1","0","2.65699079748874","0.366612098649219","8.30003171177957","0","0","0","0","3840","9.30226421856008","0","0","0","0","480",NA,"14.4444444444444"
"Kisumu","7.10031590381855","-0.510825623765991","0","2.12026353620009","0","0","0","0","0","1","0","0","1","2.23001440015921","0.299242728804673","7.86965652210834","0","0","0","0","0","9.77062577693792","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","5.90647839070131","0","0","1.90954250488444","0","0","0","0","0","0","0","0","0","1.55603713570699","0.365098222124126","4.0943445622221","0","0","0","0","0","8.57678826382067","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","5.50101328259314","0.405465108108164","0","1.79175946922805","0","0","0","0","0","0","1","0","1","1.78002421300963","0.380383838730193","8.77955745588373","0","0","0","0","0","8.1713231557125","0","0","0","0","0",NA,"14.4444444444444"
"Kisumu","6.64470728082203","-0.693147180559945","0","2.42036812865043","0","0","0","0","0","0","1","1","0","0.418710334858185","0.299242728804673","6.21460809842219","0","0","0","0","0","9.31501715394139","0","0","0","0","0",NA,"14.4444444444444"
"Kitui","5.50101328259314","0.405465108108164","0","1.79175946922805","0","0","0","0","-0.182321556793955","0","0","1","0","1.36353737399727","-0.101109081228001","6.68461172766793","0","0","0","0","283.333333333333","7.86291495274361","0","0","0","0","340",NA,"10.6111111111111"
"Kitui","5.19295685089021","1.38629436111989","0","0.405465108108164","0","0","0","0","-2.25379492882461","0","1","1","0","1.99061032797322","-0.101109081228001","4.14313472639153","0","0","0","0","63","7.55485852104068","0","0","0","0","600",NA,"10.6111111111111"
"Kitui","4.85988992073704","1.09861228866811","0","2.12026353620009","0","0","0","0","-0.405465108108164","0","0","1","0","1.65504842368615","-0.101109081228001","8.34600937903274","0","0","0","0","213.333333333333","7.22179159088751","0","0","0","0","320","12.5","10.6111111111111"
"Kitui","6.09550018550339","0.22314355131421","0","1.16315080980568","0","0","0","0","0","1","1","1","0","0.231111720963387","-0.101109081228001","5.37527840768417","0","0","0","0","0","8.45740185565386","0","0","0","0","0",NA,"10.6111111111111"
"Kitui","6.16584843378764","1.38629436111989","0","0.559615787935423","0","0","0","0","0","0","0","1","0","1.22768933094325","-0.101109081228001","6.39692965521615","0","0","0","0","400","8.52775010393811","0","0","0","0","400",NA,"10.6111111111111"
"Kitui","5.20928941217777","1.6094379124341","0","0.8754687373539","0","0","0","0","-2.30258509299405","0","0","1","0","1.26976054486394","-0.101109081228001","5.51342874616498","0","0","0","0","48","7.57119108232824","0","0","0","0","480","12.5","10.6111111111111"
"Kitui","5.90243659273772","0.916290731874155","0","1.38629436111989","0","0","0","0","-0.510825623765991","0","1","1","0","1.55849543369653","-0.101109081228001","4.95582705760126","0","0","0","0","132","8.26433826288818","0","0","0","0","220",NA,"10.6111111111111"
"Kitui","6.85099443316037","1.09861228866811","0","2.30258509299405","0","0","0","0","-1.79175946922805","0","1","0","0","1.64480505627139","-0.101109081228001","8.03430693633949","0","0","0","0","75","9.21289610331084","0","0","0","0","450",NA,"10.6111111111111"
"Kitui","6.59457076611793","0.693147180559945","0","1.6094379124341","0","0","0","0","-0.693147180559945","0","0","1","0","1.43904492650542","-0.101109081228001","5.05942545826569","0","0","0","0","150","8.9564724362684","0","0","0","0","300","12.5","10.6111111111111"
"Kitui","5.29182131280433","1.09861228866811","0","1.79175946922805","0","0","0","0","-2.70805020110221","0","0","0","0","1.62432652492785","-0.101109081228001","4.66970870712566","0","0","0","0","40","7.6537229829548","0","0","0","0","600",NA,"10.6111111111111"
"Kwale","6.49969681102137","1.09861228866811","0","0.980829253011726","0","0","0","0","0.287682072451781","0","0","1","0","2.47317139356958","0.388355520160936","5.99146454710798","0","0","0","0","306.666666666667","9.13078597098746","0","0","0","0","230",NA,"13.8888888888889"
"Kwale","6.37068834401092","0.405465108108164","0","0.287682072451781","0","0","0","0","0","1","1","0","0","2.04941179522814","-0.286561368338812","7.0619059588094","0","0","0","0","0","9.001777503977","0","0","0","0","0",NA,"13.8888888888889"
"Kwale","6.53902297393014","2.2512917986065","0","2.02537432040956","0","0","0","0","-2.2512917986065","0","0","1","0","2.484906649788","0.388355520160936","8.52076574959238","0","0","0","0","17.8947368421053","9.17011213389622","0","0","0","0","170",NA,"13.8888888888889"
"Kwale","6.2596914006603","1.38629436111989","0","1.38629436111989","0","0","0","0","0.22314355131421","0","0","1","0","1.49962304642689","0.388355520160936","7.92389134582601","0","0","0","0","300","8.89078056062638","0","0","0","0","240",NA,"13.8888888888889"
"Machakos","5.3817849717893","1.09861228866811","0","1.38629436111989","0","0","0","0","0","0","1","1","0","1.80637437157914","0.373342855896894","7.60373178655224","0","0","0","0","0","7.76441277245688","0","0","0","0","0",NA,"10.8333333333333"
"Machakos","5.31984644384786","1.38629436111989","0","2.30258509299405","0","0","0","0","-0.980829253011726","0","0","1","0","0.802001585472027","0.475263483277452","6.65929391968364","0","0","0","0","180","7.70247424451544","0","0","0","0","480",NA,"10.8333333333333"
"Machakos","7.02882623682685","1.09861228866811","0","0.693147180559945","2.81341071676004","0","0","2.81341071676004","0","1","1","1","0","1.50961757715189","0.373342855896894","8.5454566566891","666.666666666667","583.333333333333","0","0","0","9.41145403749443","80","70","0","0","0",NA,"10.8333333333333"
"Machakos","5.22889583176953","1.50407739677627","0","1.38629436111989","-0.405465108108164","0","0","0.980829253011726","-2.89037175789616","0","0","1","0","1.50407739677627","0.475263483277452","4.90115106125457","106.666666666667","23.3333333333333","0","0","111.111111111111","7.61152363243711","80","35","0","0","2000",NA,"10.8333333333333"
"Machakos","6.96123917225498","1.09861228866811","0","1.89711998488588","1.54044504094715","0","0","0.980829253011726","-0.405465108108164","0","1","1","0","2.33068652310492","0.475263483277452","5.89532068655508","106.666666666667","163.333333333333","0","0","200","9.34386697292256","40","35","0","0","300",NA,"10.8333333333333"
"Machakos","6.42156372950782","1.6094379124341","0","0.693147180559945","0","0","0","3.40119738166216","-0.916290731874155","0","0","1","0","1.61839765380557","0.373342855896894","5.50533153593236","1050","0","0","0","240","8.8041915301754","35","0","0","0","600",NA,"10.8333333333333"
"Machakos","6.90516191912954","-0.693147180559945","0","1.38629436111989","0","0","0","0","0","0","0","1","0","1.49514876603197","0.475263483277452","6.08677472691231","0","0","0","0","440","9.28778971979712","0","0","0","0","440",NA,"10.8333333333333"
"Machakos","6.38698032436248","0.693147180559945","0","1.38629436111989","1.87180217690159","0","0","1.6094379124341","0","1","1","1","0","1.82884114413259","0.373342855896894","6.91025215918072","200","227.5","0","0","0","8.76960812503006","40","35","0","0","0",NA,"10.8333333333333"
"Machakos","6.3628211855827","1.09861228866811","0","1.20397280432594","0","0","0","2.81341071676004","-1.79175946922805","1","0","1","0","1.89160480419777","0.475263483277452","6.95971501791285","583.333333333333","0","0","0","133.333333333333","8.74544898625028","35","0","0","0","800",NA,"10.8333333333333"
"Machakos","5.89973295650839","0.405465108108164","0","2.484906649788","0","0","0","2.30258509299405","0","0","0","0","0","1.93658105376679","0.373342855896894","6.1597998619272","400","0","0","0","260","8.28236075717597","40","0","0","0","260",NA,"10.8333333333333"
"Machakos","6.2805081921989","1.09861228866811","0","1.20397280432594","0","0","0","0","-1.09861228866811","0","0","1","0","0.598836501088704","0.373342855896894","6.86693328446188","0","0","0","0","160","8.66313599286648","0","0","0","0","480",NA,"10.8333333333333"
"Machakos","6.21201473856959","0.693147180559945","0","2.01490302054226","0","0","0","1.09861228866811","-0.693147180559945","0","0","1","0","-0.301105092783922","0.475263483277452","5.48063892334199","120","0","0","0","240","8.59464253923717","40","0","0","0","480",NA,"10.8333333333333"
"Machakos","5.72841654894787","1.6094379124341","0","1.97408102602201","0.182321556793955","0","0","1.28093384546206","-1.38629436111989","0","1","1","0","2.0446775492435","0.373342855896894","5.2040066870768","144","42","0","0","140","8.11104434961546","40","35","0","0","560",NA,"10.8333333333333"
"Machakos","7.2334120963834","-0.287682072451781","0","2.36712361413162","0","0","2.59026716544583","3.17805383034795","-2.01490302054226","1","1","1","0","1.8705193030887","0.373342855896894","7.00910777324242","960","0","0","466.666666666667","400","9.61603989705099","80","0","0","35","3000","6.25","10.8333333333333"
"Machakos","6.42933230632365","-0.287682072451781","0","1.38629436111989","0","0","0","0","-1.09861228866811","0","0","1","0","1.38920678256693","0.475263483277452","4.9881624382442","0","0","0","0","146.666666666667","8.81196010699123","0","0","0","0","440",NA,"10.8333333333333"
"Machakos","4.40688183567206","2.19722457733622","0","0.200670695462151","1.02165124753198","0","0","1.89711998488588","-2.19722457733622","0","0","1","0","0.924258901523332","0.475263483277452","6.80547642986172","238.888888888889","97.2222222222222","0","0","55.5555555555556","6.78950963633964","75","70","0","0","500","6.25","10.8333333333333"
"Machakos","5.30121316966006","1.94591014905531","0","0.538996500732687","0","0","0","0.356674943938732","-0.387765531008763","1","1","1","0","1.10746190394509","0.475263483277452","6.93592615594883","57.1428571428571","0","0","0","271.428571428571","7.68384097032764","40","0","0","0","400",NA,"10.8333333333333"
"Makueni","6.14165023387187","0","0","1.6094379124341","3.2188758248682","0","0","3.2188758248682","0","0","0","0","0","1.59736533119983","0.11046993391111","7.27239839257005","950","750","0","0","0","8.81196010699123","38","30","0","0","0",NA,"14.4444444444444"
"Makueni","6.76164221083735","0","0","1.94591014905531","0","0","0","3.55534806148941","0","1","0","0","0","1.33478174443735","0.11046993391111","7.78322401633604","1330","0","0","0","0","9.43195208395671","38","0","0","0","0","12.5","14.4444444444444"
